EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
5486530,SHELBY CO.,OCONEE,01/02/2006,802,Tornado, ,F1,0,0,15000,0,IL,CST, ,1203476,C,173,ILX,0,0,EMERGENCY MANAGER, ,.1,35,2,S,2,S,OCONEE,01/02/2006,803,39.26667,-89.11667,39.26667,-89.11667,"A tornado briefly touched down, destroyed a 40' by 60' pole barn and blew down a few large tree limbs.  Debris from the tornado broke a window in a house on the property.","",365
5492588,IROQUOIS CO.,PITTWOOD,02/16/2006,1635,Tornado, ,F1,0,0,20000,0,IL,CST, ,1204378,C,75,LOT,0,0,EMERGENCY MANAGER, ,.1,25, , , , ,PITTWOOD,02/16/2006,1636,40.86667,-87.73333,40.86667,-87.73333,"A brief tornado picked up a construction trailer on Route 1 and threw it into a utility pole.  The trailer was severely damaged.  No other damage was reported.","",366
5496088,PIKE CO.,INDEPENDENCE,03/11/2006,1715,Tornado, ,F0,0,0,0,0,IL,CST, ,1205296,C,149,LSX,0,0,NWS STORM SURVEY, ,.1,40,2,E,2,E,INDEPENDENCE,03/11/2006,1716,39.53333,-90.76667,39.53333,-90.76667,"A small tornado formed east of Independence in a rural area and snapped and uprooted a few trees.  Between 5:16 and 5:20 pm CST a witness observed 3 small funnel clouds rotating around a larger funnel cloud as it moved northeast past Independence. However there was no visible debris and no damage was found.","",367
5496089,PIKE CO.,MILTON,03/11/2006,1720,Tornado, ,F0,0,0,0,0,IL,CST, ,1205297,C,149,LSX,0,0,NWS STORM SURVEY, ,.1,50, , , , ,MILTON,03/11/2006,1721,39.56667,-90.65,39.56667,-90.65,"The thunderstorm that produced the small tornado near Independence produced another small tornado in Milton. Two garage doors and an awning from a hours were damaged. A number of large tree limbs were also down in town.","",368
5495632,MONROE CO.,FULTS,03/11/2006,2146,Tornado, ,F1,0,0,0,0,IL,CST, ,1205283,C,133,LSX,0,0,NWS STORM SURVEY, ,2.4,100,2,SW,2,SW,FULTS,03/11/2006,2150,38.15,-90.25,38.16667,-90.21667,"The third tornado from the Jefferson County, MO supercell thunderstorm formed about 2 miles southwest of Fults about 9:46 pm CST. It destroyed a large grain bin as it moved east northeast. As it moved into the town of Fults, it caused minor roof damage and siding damage to 2 homes and minor roof damage to the Post Office. Two small sheds in the area were also destroyed. Several pine trees were snapped off at the tornado left Fults and dissipated. The maximum damage path was 100 yards wide with a F1 rating.","",369
5495817,RANDOLPH CO.,CHESTER,03/11/2006,2147,Tornado, ,F2,0,0,0,0,IL,CST, ,1205288,C,157,LSX,0,0,NWS STORM SURVEY, ,22.5,300,7,SW,7,SW,CHESTER,03/11/2006,2215,37.83333,-89.9,38.06667,-89.58333,"The fourth tornado from the Southeast Missouri supercell crossed into Randolph County Illinois about 9:47 pm CST moving across the southern portion of Kaskaskia Island. Debris originating from near St. Marys, Missouri was found in some fields on the island. Numerous snapped or uprooted trees were found on the island. The tornado crossed the Mississippi River on the north side of Chester with a damage path about 300 yards wide. F2 level damage was found just north of the Chester Correctional Center where a number of trees were leveled or snapped off. The tornado produced F1 damage at the Gorden Bud Cohen Recreational Complex where three wooden light posts were snapped off near the base, and several ball fields backstops and fences were blown over. Just to the east, three large pole barns and several outbuildings were destroyed, and a house had roof and exterior damage. The damage at this point was 300 yards wide and rated F2. The tornado continued to produced F1 to F2 damage along the remainder of its path through Randolph County with a nearly continuous 300 yard width. A Notable area of F2 damage were found just north and northeast of Bremen along Highway 150. This damage consisted of metal high power electric towers blown down, a destroyed mobile home, a number of destroyed barns and metal outbuildings, roof and exterior damage to several homes, and numerous trees uprooted. F2 damage was also found near Highway 150 about 1.5 miles west of Steeleville. The rear portion of a house had considerable roof and structural damage, several detached garages were destroyed, at least 5 metal outbuildings were destroyed, several barns destroyed, signs broken, and trees and power poles snapped. The tornado finally exited Randolph County about 1.5 miles south of Highway 154 on County Line Road about 10:15 pm CST.","",370
5495631,MONROE CO.,FULTS,03/11/2006,2147,Tornado, ,F2,0,0,0,0,IL,CST, ,1205282,C,133,LSX,0,0,NWS STORM SURVEY, ,2,100,3,SW,3,SW,FULTS,03/11/2006,2150,38.13333,-90.26667,38.18333,-90.25,"The second Jefferson County, MO tornado crossed the Mississippi River into Monroe County Illinois at about 9:47 pm CST and moved north northeast for about 2 miles. Several trees were and outbuildings were damaged just to the southwest and northwest of Fults. The maximum width was 100 yards with a F2 rating.","",371
5493798,PERRY CO.,CUTLER,03/11/2006,2215,Tornado, ,F2,0,2,1200000,0,IL,CST, ,1205753,C,145,PAH,0,0,NWS STORM SURVEY, ,20,300,3,NW,3,NW,CUTLER,03/11/2006,2243,38.06667,-89.6,38.18333,-89.26667,"The tornado entered Perry County, IL from Randolph County about 1.5 miles south of Highway 154. The Perry County segment of the tornado was rated at its maximum intensity and width shortly after crossing the county line. Shortly after crossing into Perry County, some coal trucks were blown over, and a modular home was totally destroyed on Route 154 near Route 150. Two persons in the home were trapped inside for a time, but they sustained only minor injuries that were treated at a local hospital. Route 150 was closed for 12 hours due to downed trees and power lines. Within a few miles of the destroyed modular home, some hogs were killed at a hog farm, and an empty grain bin was picked up and blown 100 yards into a field. Several eyewitnesses at this location reported two funnels. As the tornado continued its northeast movement, passing northwest of Pinckneyville, it weakened to F1 intensity. Near where it crossed Illinois Route 13, trees were uprooted, roofs were blown off, and power poles were snapped. Siding was blown off a house. Near the end of the tornado track, just northwest of Tamaroa, a metal building was destroyed. Debris from the building was blown about 400 yards. A nearby house lost all of its shingles. Along the 20-mile path through Perry County, dozens of barns and outbuildings were severely damaged or destroyed. Dozens of homes sustained varying degrees of damage, ranging from minor to major. Hundreds of trees were uprooted or snapped.  Peak winds on this county segment were estimated at 140 MPH, mainly near the Randolph County line. The average path width was close to 200 yards. A deputy sheriff reported a tornado crossing U.S. Highway 51 north of Tamaroa. This was the last evidence of the tornado, which likely dissipated as it crossed Route 51.","",372
5493705,WAYNE CO.,KEENES,03/11/2006,2326,Tornado, ,F1,0,0,70000,0,IL,CST, ,1205749,C,191,PAH,0,0,NWS STORM SURVEY, ,1,600,4,SSW,4,SSW,KEENES,03/11/2006,2330,38.28333,-88.65,38.3,-88.65,"The tornado began at a place called Middleton in rural southwest Wayne County. A calf was injured after being picked up and thrown against a barn. A few mobile homes were overturned. Swirl marks were still visible in a field four days after the tornado. An old schoolhouse was destroyed, mostly due to a large tree falling on it. Numerous very large trees were uprooted and snapped. Boards were impaled into the ground. One home received extensive roof damage. Two barns were destroyed, and several barns were damaged. Shingles were blown off roofs. There were several eyewitness accounts of the tornado. Peak winds were estimated near 110 MPH. Average path width was 250 yards.","",373
5494375,MASSAC CO.,BOAZ,03/12/2006,531,Tornado, ,F0,0,0,50000,0,IL,CST, ,1205810,C,127,PAH,0,0,NWS STORM SURVEY, ,.9,50,1,WSW,1,WSW,BOAZ,03/12/2006,534,37.3,-88.91667,37.3,-88.9,"The continuous path of damage that began near Ullin in Pulaski County became tornadic as it crossed into Massac County. The damage path extended only about a mile into extreme northwest Massac County. The damage ended near State Route 169 at Boaz Road. Dozens of trees were snapped or uprooted. Two barns were destroyed, and a side wall of a third barn was blown out. Power poles were snapped or blown down along Highway 169. A mobile home near Boaz was unroofed and severely damaged. A citizen reported seeing the tornado. Peak winds were estimated near 70 MPH.","",374
5495993,CALHOUN CO.,KAMPSVILLE,03/12/2006,1904,Tornado, ,F0,0,0,0,0,IL,CST, ,1205293,C,13,LSX,0,0,NWS STORM SURVEY, ,6,50,5,NW,5,NW,KAMPSVILLE,03/12/2006,1911,39.35,-90.68333,39.38333,-90.61667,"A long track tornado that eventually hit Springfield, IL started as a small tornado over northern Calhoun County near the intersection of Hillcrest and Belleview Road on Farmers Ridge, or about 5 miles northwest of Kampsville. The tornado damaged a machine shed, one other smaller outbuilding and downed a few large trees. The tornado also caused damage along Highway 100 near the Illinois River. A barn was damaged and a number of large trees downed. The damage was rated F0. The tornado then crossed into extreme southeast Pike County.","",375
5495994,PIKE CO.,PEARL,03/12/2006,1911,Tornado, ,F0,0,0,0,0,IL,CST, ,1205293,C,149,LSX,0,0,NWS STORM SURVEY, ,1,40,4,S,4,S,PEARL,03/12/2006,1912,39.4,-90.63333,39.4,-90.6,"The tornado that started over northern Calhoun County crossed the extreme southeast corner of Pike County where it damaged a barn and several large trees. The tornado then continued into Greene County.","",376
5495995,GREENE CO.,HILLVIEW,03/12/2006,1912,Tornado, ,F2,0,0,0,0,IL,CST, ,1205293,C,61,LSX,0,0,NWS STORM SURVEY, ,15,100,5,SW,5,SW,HILLVIEW,03/12/2006,1929,39.4,-90.61667,39.53333,-90.38333,"The tornado that stated in Calhoun County and moved across extreme southeast Pike County next moved into Greene County southwest of Hillview and caused damage at a farm in the Illinois River flood plain. Two machine sheds were destroyed while a house sustained roof, window, and siding damage. The damage was rated F1 at this location. The tornado moved across the town of Hillview at approximately 7:15 pm CST. A number of homes sustained minor damage while one two story brick building was damaged. Several large limbs and a few large trees were also down in town. The width of the damage area was approximately 100 yards and the damage intensity was F0. The tornado continued to move northeast and lay a continuous path of mainly tree damage from Hillview to Patterson. Two machine sheds at a farmstead 2 miles southwest of Patterson were destroyed. The width of the damage area was 75 yards wide and was rated F0. In the town of Patterson a number of homes sustained varying degrees of damage while one house trailer was severely damaged. The tornado continued to move northeast over farmlands northeast of Patterson to 1 mile north northeast of the small community of Barrow. Several large grain silos and machine sheds were destroyed while two farm homes sustained varying degrees of damage. Debris from the silos and machine sheds were tossed 1/8 to 1/4 mile to the northeast. The tornado also downed over a mile of high voltage power lines along Highway 106. The tornado moved across the Greene Scott County line just east of Queen Road about 2 miles northeast of Barrow. The damage intensity northeast of Barrow was rated F2.","",377
5496086,GREENE CO.,BARROW,03/12/2006,1920,Tornado, ,F1,0,2,0,0,IL,CST, ,1205294,C,61,LSX,0,0,NWS STORM SURVEY, ,3.5,100,2,SW,2,SW,BARROW,03/12/2006,1925,39.48333,-90.43333,39.5,-90.38333,"A second tornado formed 0.75 miles south of the Calhoun Green County tornado approximately 2.0 miles southwest of Barrow at 7:20 pm CST. This tornado initially damaged a few machine sheds and grain silos west of Highway 106 then traveled through the town of Barrow injuring 2 people, destroying two house trailers and damaging a number of homes in town. The second tornado continued to parallel the first tornado then dissipated near the intersection of County Roads 2550E and 2750N or 1.0 mile east northeast of Barrow. The damage width of this tornado was approximately 100 yards and total damage length was 3.5 miles. The damage associated with this tornado was rated F1. A witness in the town of barrow saw the first tornado and this one on the ground at the same time.","",378
5496087,GREENE CO.,BARROW,03/12/2006,1925,Tornado, ,F1,0,0,0,0,IL,CST, ,1205295,C,61,LSX,0,0,NWS STORM SURVEY, ,2,75,1,NW,1,NW,BARROW,03/12/2006,1928,39.5,-90.41667,39.51667,-90.38333,"The Calhoun Greene County supercell thunderstorm produced a third tornado about  0.25 mile north of the intersection of County Road 2700n and Highway 106, about 0.75 mile northwest of Barrow. This tornado was approximately 0.25 mile north of the first tornado damage track and also paralleled the first damage track. A home on a farmstead sustained minor damage while two machine sheds were destroyed. Three other machine sheds were destroyed by this tornado just south of the Greene Scott county line. The tornado then continued into Scott County. The total damage track was about 2 miles while the damage width was 75 yards. The damage associated with this tornado was F1 intensity.","",379
5493728,SCOTT CO.,ALSEY,03/12/2006,1928,Tornado, ,F1,0,0,0,0,IL,CST, ,1205614,C,171,ILX,0,0,NWS STORM SURVEY, ,8.5,75,3,SSE,3,SSE,ALSEY,03/12/2006,1935,39.51667,-90.41667,39.56667,-90.31667,"Tornado entered Scott county from Green county (WFO Saint Louis), and continued northeast into Morgan county.","",380
5493730,SCOTT CO.,MANCHESTER,03/12/2006,1929,Tornado, ,F2,0,0,0,0,IL,CST, ,1205615,C,171,ILX,0,0,NWS STORM SURVEY, ,4.8,300,3,SW,3,SW,MANCHESTER,03/12/2006,1936,39.5,-90.36667,39.55,-90.3,"A tornado entered Scott county from Greene county (WFO Saint Louis).  Tornado continued northeast into Morgan county.","",381
5493729,MORGAN CO.,MURRAYVILLE,03/12/2006,1935,Tornado, ,F1,0,0,0,0,IL,CST, ,1205614,C,137,ILX,0,0,NWS STORM SURVEY, ,1.3,75,3,WSW,3,WSW,MURRAYVILLE,03/12/2006,1940,39.56667,-90.3,39.58333,-90.26667,"Continuation of tornado from Scott county.  The damage across Scott and Morgan counties consisted primarily of damage to trees, power poles, and outbuildings, as well as mainly minor damage to homes and businesses.  No injuries or fatalities were reported.  Total tornado path length 9.8 miles in WFO Central Illinois service area.","",382
5493731,MORGAN CO.,MURRAYVILLE,03/12/2006,1936,Tornado, ,F2,0,1,0,0,IL,CST, ,1205615,C,137,ILX,0,0,NWS STORM SURVEY, ,19.7,300,3,SW,3,SW,MURRAYVILLE,03/12/2006,2002,39.55,-90.28333,39.65,-90.01667,"Continuation of tornado from Scott county.  Tornado continued into Sangamon county.","",383
5493733,MORGAN CO.,FRANKLIN,03/12/2006,1958,Tornado, ,F1,0,0,0,0,IL,CST, ,1205616,C,137,ILX,0,0,NWS STORM SURVEY, ,4.6,440, , , , ,FRANKLIN,03/12/2006,2000,39.61667,-90.05,39.65,-90,"A tornado touched down just northeast of Franklin.  The tornado continued into Sangamon county.","",384
5493734,SANGAMON CO.,LOAMI,03/12/2006,2000,Tornado, ,F1,0,0,0,0,IL,CST, ,1205616,C,167,ILX,0,0,NWS STORM SURVEY, ,7.4,440,6,SW,6,SW,LOAMI,03/12/2006,2011,39.6,-89.93333,39.66667,-89.85,"Continuation of tornado from Morgan county.  The total tornado path length was 12.0 miles.  Damage with this tornado consisted of snapped power poles, as well as damage to farm buildings and trees.  No injuries or fatalities were reported.","",385
5493732,SANGAMON CO.,NEW BERLIN,03/12/2006,2002,Tornado, ,F2,0,19,0,0,IL,CST, ,1205615,C,167,ILX,0,0,NWS STORM SURVEY, ,20.5,880,4,SW,4,SW,NEW BERLIN,03/12/2006,2025,39.68333,-89.96667,39.8,-89.65,"Continuation of Morgan county tornado.  The total path length of the tornado was about 65.5 miles, including a 45.0 mile path across the WFO Central Illinois service area.

Damage from the storm over Scott, Morgan and rural Sangamon counties consisted of the snapping of power poles and major tree damage, either ripped up or uprooted.  Numerous farm buildings (both Morton type buildings and barns) were damaged or destroyed, as were numerous grain bins.  One mobile home was destroyed.

This long track tornado moved into the city of Springfield before dissipating.  The tornado crossed Interstate 72 near mile marker 92, around 8:20 PM.  It entered the city of Springfield near Cockrell Lane and Constitution Drive, tracking to the east-northeast around 50 mph.  The tornado was about 300 yards wide, and produced F2 damage to several businesses from Constitution Drive, through Parkway Pointe, to Veterans Parkway and Lindbergh Blvd.

The tornado widened to about 0.4 mile wide as it continued to track east-northeast south of Wabash Avenue, between Veterans Parkway and Chatham Road.  The tornado widened further, to just over 1/2  mile wide from Westchester Blvd to the village of Jerome.  The damage was rated as F2 along Wabash Avenue, between Chatham Road and MacArthur Blvd.

The tornado then weakened slightly, producing F1 damage, as it turned to the northeast, nearly parallel with the Norfolk Southern Railroad tracks.  The damage path remained nearly 1/2 mile wide.  The width of the tornado decreased to about 1/4 mile wide as it strengthened again, and turned to the north-northeast near Iles Park and in the vicinity of Oak and Myrtle Streets, between 6th and 9th Streets.  The damage was rated as F2 in these locations, with roofs blown off of homes and businesses, and garages severely damaged.  This tornado dissipated just north of 9th Street and South Grand Avenue.

1 injury was reported in Morgan county, with 19 injuries reported in Sangamon county.  No fatalities were reported.","",386
5493735,SANGAMON CO.,SPRINGFIELD,03/12/2006,2024,Tornado, ,F2,0,0,0,0,IL,CST, ,1205617,C,167,ILX,0,0,NWS STORM SURVEY, ,4,400, , , , ,SPRINGFIELD,03/12/2006,2030,39.8,-89.65,39.8,-89.58333,"The tornado touched down about 1/4 mile north of the Bunn Park golf course, and tracked to the northeast.  The strongest damage was bounded by 15th Street, Cornell Avenue, South Grand Avenue, and Pope Avenue.  Several homes had roofs torn off, with extensive damage to power poles and lines, along with numerous downed trees. 

The tornado continued to track northeast across Old Rochester Road, Singer Avenue, and Cook Street from White City Blvd. to a block east of Dirksen Parkway.  The tornado crossed I-55 at the Clear Lake Avenue interchange, and overturned a semi truck.  This tornado dissipated near Old Route 36, about 3/4 mile southwest of the Village of Clear Lake.

No injuries or fatalities were reported.","",387
5493781,SANGAMON CO.,RIVERTON,03/12/2006,2032,Tornado, ,F2,0,4,0,0,IL,CST, ,1205618,C,167,ILX,0,0,NWS STORM SURVEY, ,12.5,200,4,S,4,S,RIVERTON,03/12/2006,2055,39.8,-89.53333,39.9,-89.35,"The tornado touched down 3.75 miles south of Riverton.  It moved northeast, between Dawson and Buffalo (passing 1.5 miles west of Buffalo), and lifted just south of the Logan County line, 5 miles northeast of Buffalo.

This tornado started at F0 strength, about 100 yards wide, and quickly strengthened to F2 intensity (120 mph) with a maximum width of 200 yards.  It weakened to F1 intensity, and was about 100 yards wide when it ended.  Total path was 12.5 miles in length.  Damage from this storm consisted of damage to barn buildings and some significant house damage.  Power poles were snapped, with major tree damage.

4 injuries were reported, but there were no fatalities","",388
5493782,LOGAN CO.,CORNLAND,03/12/2006,2057,Tornado, ,F2,0,0,0,0,IL,CST, ,1205619,C,107,ILX,0,0,NWS STORM SURVEY, ,2.5,400,4,E,4,E,CORNLAND,03/12/2006,2059,39.93333,-89.31667,39.98333,-89.31667,"The tornado touched down 4 miles east of Cornland, and was on the ground for 2.5 miles before lifting 2.5 miles southwest of Mt. Pulaski.  The tornado snapped numerous trees and power poles, and a 400 foot microwave tower was toppled.  No injuries or fatalities were reported.","",389
5493783,LOGAN CO.,MT PULASKI,03/12/2006,2100,Tornado, ,F2,0,0,0,0,IL,CST, ,1205620,C,107,ILX,0,0,NWS STORM SURVEY, ,3.5,200,6,S,6,S,MT PULASKI,03/12/2006,2102,39.93333,-89.28333,39.96667,-89.28333,"The tornado tracked from the Logan/Sangamon County line, 6 miles south of Mt. Pulaski, to 3 miles south of Mt. Pulaski.  Damage from this tornado included numerous snapped trees and power poles.  In addition, 3 or 4 large steel power poles were toppled.  No injuries or fatalities were reported.","",390
5493784,LOGAN CO.,LATHAM,03/12/2006,2103,Tornado, ,F1,0,0,0,0,IL,CST, ,1205621,C,107,ILX,0,0,NWS STORM SURVEY, ,8.9,400,6,SW,6,SW,LATHAM,03/12/2006,2114,39.9,-89.25,40,-89.15,"A tornado developed 6 miles southwest of Latham.  The tornado continued into Macon county.","",391
5493785,MACON CO.,MAROA,03/12/2006,2114,Tornado, ,F1,0,0,0,0,IL,CST, ,1205621,C,115,ILX,0,0,NWS STORM SURVEY, ,1.1,400,9,WSW,9,WSW,MAROA,03/12/2006,2115,39.98333,-89.1,39.98333,-89.11667,"Continuation of Logan county tornado.  The total tornado path length was 10.0 miles.  The tornado blew down numerous trees and damaged several barns and outbuildings.  No injuries or fatalities were reported.","",392
5493786,MACON CO.,MAROA,03/12/2006,2116,Tornado, ,F1,0,0,0,0,IL,CST, ,1205622,C,115,ILX,0,0,NWS STORM SURVEY, ,7.1,600,9,SW,9,SW,MAROA,03/12/2006,2124,39.93333,-89.06667,40.05,-89.01667,"A tornado developed 9 miles southwest of Maroa.  The tornado continued into De Witt county.","",393
5493787,DE WITT CO.,KENNEY,03/12/2006,2124,Tornado, ,F1,0,0,0,0,IL,CST, ,1205622,C,39,ILX,0,0,NWS STORM SURVEY, ,.9,600,5,SE,5,SE,KENNEY,03/12/2006,2125,40.05,-89.01667,40.05,-89.01667,"Continuation of Macon county tornado.  The total tornado path length was 8.0 miles.  The tornado blew down numerous trees and damaged several outbuildings.  No injuries or fatalities were reported.","",394
5496143,FORD CO.,ELLIOTT,03/12/2006,2256,Tornado, ,F0,0,0,0,0,IL,CST, ,1205552,C,53,LOT,0,0,NWS STORM SURVEY, ,2,30,2,SE,2,SE,ELLIOTT,03/12/2006,2300,40.45,-88.25,40.46667,-88.23333,"A small tornado damaged outbuildings east of County Road 1100E near 300N. Debris was scattered across a field from southwest to northeast. The tornado ended near 1200E and State Road 9.","",395
5495923,CALHOUN CO.,MOZIER,03/13/2006,156,Tornado, ,F0,0,0,0,0,IL,CST, ,1205292,C,13,LSX,0,0,NWS STORM SURVEY, ,6,50,2,SSE,2,SSE,MOZIER,03/13/2006,203,39.28333,-90.73333,39.3,-90.66667,"The Montgomery, Lincoln and Pike County, Missouri tornado crossed the Mississippi River south southeast of Mozier and continued to 3 miles west of Kampsville. Damage was limited to snapped and uprooted trees.","",396
5495580,PIKE CO.,BARRY,03/30/2006,2255,Tornado, ,F1,0,0,0,0,IL,CST, ,1205412,C,149,LSX,0,0,NWS STORM SURVEY, ,4.5,200,1,S,1,S,BARRY,03/30/2006,2305,39.66667,-91.05,39.71667,-90.95,"The first Pike County tornado touched down 1.2 miles south of Barry, at the intersection of 1850N and 1750E.  The tornado damaged a house at this location that was made of prefabricated panels of compressed Styrofoam insulation.  The roof was completely lifted off with some of the panels being deposited 250 yards to the north.  The entire north wall fell away from the structure.  Debris was scattered across an open field up to one mile to the northeast.  At this location, the tornado was 100 yards wide and produced F0 damage.  Further to the northeast along the track on 1900N, several outbuildings were damaged and a two foot diameter walnut tree was blown over.  The residence had minor shingle, siding and trim damage.  The tornado was 200 yards wide and produced F0 damage at this location.  The tornado continued northeast 3.5 miles toward Hadley, crossing I-72 near mile marker 22.  Along this portion of the track, the tornado caused minor exterior damage to residences and produced minor tree damage.  The tornado ranged from 50 to 100 yards wide and produced F0 damage.  In Hadley, a two story brick home sustained extensive damage.  The roof was lifted off and destroyed.  The back half of the second story was completely demolished.  Extensive tree damage also occurred.  A grain wagon and auger were tipped over.  A barn lost some of its tin roof and two wooden telephone poles were leaning east.  Debris was scattered northeast for about half a mile.  At this location, the tornado was 150 yards wide and produced F1 damage.  The tornado dissipated one mile northeast of Hadley.","",397
5495581,PIKE CO.,BAYLIS,03/30/2006,2310,Tornado, ,F1,0,0,0,0,IL,CST, ,1205413,C,149,LSX,0,0,NWS STORM SURVEY, ,2.7,250,1,SSE,1,SSE,BAYLIS,03/30/2006,2315,39.71667,-90.91667,39.76667,-90.88333,"The second Pike County tornado touched down 1 mile south southeast of Baylis, just west of County road 2500E. The tornado moved northeast and damaged a barn on road 2500E about a half mile south of County Road 2200N. The barn lost some roof and siding panels. At this location, the tornado was 75 yards wide and produced F0 damage. The tornado continued to the northeast and damaged 2 houses and a barn on 2200N about a mile east of Baylis. One of the homes was missing half of its shingles on the south side of the roof and the other home sustained minor shingle and trim damage. Several large evergreen trees were snapped off and a barn was destroyed. The tornado was 250 yards wide and produced F1 damage at this location. The tornado continued northeast and damaged a barn on County Road 2700E, about 2 miles northeast of Baylis. Debris from the barn was scattered 100 yards to the northeast. At this location, the tornado was 50 yards wide and produced F0 damage. The tornado dissipated just northeast of this location.","",398
5499252,MACOUPIN CO.,PIASA,04/02/2006,1615,Tornado, ,F0,0,0,0,0,IL,CST, ,1207799,C,117,LSX,0,0,NWS STORM SURVEY, ,2,30, , , , ,PIASA,04/02/2006,1617,39.11667,-90.11667,39.11667,-90.08333,"In Piasa a tornado struck around 515 pm CDT and damaged the roof and siding of numerous homes, snapped several trees and wooden power poles, and took large branches out of trees.  Damage was intermittent along a path continuing two miles east of Piasa on Highway 16, where the tornado destroyed a barn near Beacon Road and collapsed a parking canopy at Shipman Elevator Company. A man approximately 1.5 miles north of this tornado witnessed sheet metal debris rotating in the air and dirt swirling on the ground. A woman driving on Highway 16 reported being pushed off the road by the tornado.  Total track length of this F0 tornado was 2 miles with a maximum width of 30 yards.","",399
5501074,ST. CLAIR CO.,FAIRVIEW HGTS,04/02/2006,1615,Tornado, ,F2,1,11,0,0,IL,CST, ,1207791,C,163,LSX,0,0,NWS STORM SURVEY, ,7,100, , , , ,FAIRVIEW HGTS,04/02/2006,1623,38.56667,-90,38.6,-89.95,"Around 515 pm CDT the tornado first caused damage 200 yards south of the intersection of Union Hill road and Long Acre Drive in southwest Fairview Heights, Illinois. Several large trees and large limbs were downed by the tornado. The damage width at this location was 60 yards wide while damage intensity was rated F0. The tornado traveled northeast through a small subdivision southwest of Lincoln Trail (US 50) and Cathy Lane. There was minor roof damage to several homes, a two car garage was damaged and several large trees were either uprooted or snapped half way up. On the east side of Cathy Lane the roof of an apartment building was damaged while a second establishment sustained side and roof damage. Damage was rated F1 intensity while the damage width ranged from 60 to 80 yards. On the north side of US 50 several large power poles were snapped off. Other establishments along the north side of US 50 sustained various degrees of damage. Light poles and tree damage revealed a convergent damage pattern indicative of a tornado. The tornado then hit the south side of the K & G clothing store. The front center part of the roof collapsed while debris from this area was pushed along the east side of the large store. There was one fatality and 11 injuries at this store. The damage width ranged between 80 to 100 yards in this area while the damage intensity was rated lower end of F2. The tornado continued northeast across St. Clair Square Mall, Interstate 64, and then hit a church on Old Collinsville Road. The tornado damaged the steeple and roof of the church. The tornado then damaged three homes and one farm just west of the intersection of Milburn School Road and Pausch Road 2 miles northeast of Fairview Heights. Several large trees were also damaged over this area. The damage width was approximately 60 yards wide while damage Intensity was rated F1. The tornado then crossed the intersection of Kyle and Simmons Road and caused only minor roof damage to six homes in a subdivision north of Kyle Road. The tornado continued to travel northeast and caused damage to several homes in the Crown Point subdivision just south of O`Fallon-Troy Road. The roof of one home was completely uplifted and tossed over 100 yards to the northeast. The damage width was 100 yards wide while damage intensity was rated F2. The tornado then crossed O`Fallon-Troy Road and totally destroyed a machine shed at a farm. Debris from the machine shed was tossed over 1/3 mile to the northeast. Two other homes 1/4 mile north of the intersection of Weil and O`Fallon road sustained varying degrees of damage. The roof of one home was uplifted and displaced to the northeast. Several trees in this area were also damaged. The width of the tornadic damage was 100 yards while damage intensity was rated F1. Insulation debris from both homes was tossed over 300 yards across an open field and line of large trees. The total tornadic damage track was approximately 7 miles. This tornado was a type referred to as a non-supercell tornado. Given that the line of thunderstorm which produced this tornado was moving 60 mph, the tornado was only on the ground for about 8 minutes.","",400
5499253,MACOUPIN CO.,PIASA,04/02/2006,1615,Tornado, ,F0,0,0,0,0,IL,CST, ,1207800,C,117,LSX,0,0,NWS STORM SURVEY, ,.5,30,2,NE,2,NE,PIASA,04/02/2006,1616,39.13333,-90.08333,39.15,-90.08333,"Two miles northeast of Piasa along Little Flock Road another tornado struck around 515 pm CDT and damaged farm buildings and a grain bin. It then destroyed a mobile home after lifting and carrying it approximately 20 yards. This tornado was rated F0 with a track length of one-half mile and track width of 30 yards.","",401
5501973,HENDERSON CO.,TERRE HAUTE,04/02/2006,1616,Tornado, ,F0,0,0,0,0,IL,CST, ,1209168,C,71,DVN,0,0,NWS STORM SURVEY, ,0,25,1,N,1,N,TERRE HAUTE,04/02/2006,1616,40.68333,-90.98333,40.68333,-90.98333,"rated F0.","A weak F0 tornado briefly touched down near the intersection of highways 94 and 96.",402
