city_ascii,state_id,City,lat,lng
Altmar,NY,"Altmar, NY",43.511,-76.0037
Alto,GA,"Alto, GA",34.4649,-83.5727
Alto,TX,"Alto, TX",31.6509,-95.0708
Alto,CA,"Alto, CA",37.9056,-122.5186
Alto,WI,"Alto, WI",43.6728,-88.7949
Alto Bonito Heights,TX,"Alto Bonito Heights, TX",26.3158,-98.6413
Alto Pass,IL,"Alto Pass, IL",37.5737,-89.3192
Alton,IL,"Alton, IL",38.9037,-90.152
Alton,TX,"Alton, TX",26.2884,-98.3098
Alton,IA,"Alton, IA",42.9876,-96.0094
Alton,MO,"Alton, MO",36.6901,-91.3947
Alton,UT,"Alton, UT",37.4303,-112.5061
Alton,KS,"Alton, KS",39.4678,-98.9486
Alton,IN,"Alton, IN",38.1211,-86.4195
Altona,IL,"Altona, IL",41.115,-90.1648
Altona,CO,"Altona, CO",40.1254,-105.2924
Altona,IN,"Altona, IN",41.3521,-85.1525
Altoona,PA,"Altoona, PA",40.5082,-78.4007
Altoona,IA,"Altoona, IA",41.6483,-93.4783
Altoona,WI,"Altoona, WI",44.8029,-91.4385
Altoona,AL,"Altoona, AL",34.0308,-86.3179
Altoona,KS,"Altoona, KS",37.5249,-95.6615
Altoona,FL,"Altoona, FL",28.9681,-81.6482
Altoona,WA,"Altoona, WA",46.2699,-123.6144
Altura,MN,"Altura, MN",44.0642,-91.9435
Alturas,FL,"Alturas, FL",27.8417,-81.6952
Alturas,CA,"Alturas, CA",41.4898,-120.5516
Altus,OK,"Altus, OK",34.6565,-99.3061
Altus,AR,"Altus, AR",35.4468,-93.7644
Alum Creek,WV,"Alum Creek, WV",38.2875,-81.833
Alum Rock,CA,"Alum Rock, CA",37.3694,-121.8238
Alva,OK,"Alva, OK",36.7895,-98.6649
Alva,FL,"Alva, FL",26.7188,-81.6269
Alvan,IL,"Alvan, IL",40.307,-87.6069
Alvarado,TX,"Alvarado, TX",32.4068,-97.2149
Alvarado,MN,"Alvarado, MN",48.193,-96.9984
Alverda,PA,"Alverda, PA",40.6346,-78.8584
Alvin,TX,"Alvin, TX",29.3872,-95.2938
Alvo,NE,"Alvo, NE",40.8723,-96.3865
Alvord,TX,"Alvord, TX",33.3569,-97.696
Alvord,IA,"Alvord, IA",43.3417,-96.3037
Alvordton,OH,"Alvordton, OH",41.6646,-84.4347
Alzada,MT,"Alzada, MT",45.0206,-104.4129
Ama,LA,"Ama, LA",29.944,-90.2967
Amada Acres,TX,"Amada Acres, TX",26.3433,-98.7393
Amado,AZ,"Amado, AZ",31.6968,-111.0583
Amador City,CA,"Amador City, CA",38.4191,-120.8233
Amador Pines,CA,"Amador Pines, CA",38.4896,-120.5333
Amagansett,NY,"Amagansett, NY",40.9841,-72.1329
Amagon,AR,"Amagon, AR",35.5631,-91.1093
Amalga,UT,"Amalga, UT",41.8564,-111.8974
Amana,IA,"Amana, IA",41.8036,-91.8753
Amanda,OH,"Amanda, OH",39.6501,-82.7414
Amanda Park,WA,"Amanda Park, WA",47.4532,-123.9194
Amargosa,TX,"Amargosa, TX",27.8916,-98.1086
Amargosa Valley,NV,"Amargosa Valley, NV",36.5424,-116.4877
Amarillo,TX,"Amarillo, TX",35.1984,-101.8316
Amasa,MI,"Amasa, MI",46.2295,-88.4579
Amaya,TX,"Amaya, TX",28.7121,-99.8353
Amazonia,MO,"Amazonia, MO",39.8888,-94.8927
Amber,OK,"Amber, OK",35.1602,-97.882
Amberg,WI,"Amberg, WI",45.5062,-87.9873
Amberley,OH,"Amberley, OH",39.2035,-84.4283
Ambia,IN,"Ambia, IN",40.4892,-87.5164
Ambler,PA,"Ambler, PA",40.1564,-75.2215
Ambler,AK,"Ambler, AK",67.0897,-157.8725
Amboy,IL,"Amboy, IL",41.7287,-89.3685
Amboy,WA,"Amboy, WA",45.9122,-122.4796
Amboy,MN,"Amboy, MN",43.888,-94.1584
Amboy,IN,"Amboy, IN",40.6017,-85.9272
Ambridge,PA,"Ambridge, PA",40.5921,-80.2265
Ambrose,GA,"Ambrose, GA",31.5945,-83.0137
Ambrose,ND,"Ambrose, ND",48.9559,-103.4813
Amelia,OH,"Amelia, OH",39.0269,-84.2218
Amelia,LA,"Amelia, LA",29.6645,-91.1072
Amelia Court House,VA,"Amelia Court House, VA",37.3367,-77.9882
Amenia,ND,"Amenia, ND",47.0065,-97.2241
American Canyon,CA,"American Canyon, CA",38.1796,-122.2583
American Falls,ID,"American Falls, ID",42.7828,-112.8541
American Fork,UT,"American Fork, UT",40.3783,-111.7953
Americus,GA,"Americus, GA",32.0736,-84.2248
Americus,KS,"Americus, KS",38.5066,-96.2615
Americus,IN,"Americus, IN",40.5254,-86.7475
Amery,WI,"Amery, WI",45.3045,-92.3635
Ames,IA,"Ames, IA",42.0256,-93.6217
Ames,TX,"Ames, TX",30.0451,-94.7373
Ames,OK,"Ames, OK",36.247,-98.1861
Ames,NY,"Ames, NY",42.8373,-74.6015
Ames,KS,"Ames, KS",39.5689,-97.451
Ames,NE,"Ames, NE",41.4491,-96.6263
Ames Lake,WA,"Ames Lake, WA",47.6346,-121.9664
Amesti,CA,"Amesti, CA",36.9583,-121.7805
Amesville,OH,"Amesville, OH",39.4015,-81.9548
Amherst,OH,"Amherst, OH",41.4022,-82.2303
Amherst,VA,"Amherst, VA",37.5816,-79.0509
Amherst,TX,"Amherst, TX",34.012,-102.4147
Amherst,WI,"Amherst, WI",44.4475,-89.2832
Amherst,CO,"Amherst, CO",40.6831,-102.1725
Amherst,NE,"Amherst, NE",40.8383,-99.2696
Amherst Junction,WI,"Amherst Junction, WI",44.4687,-89.3167
Amherstdale,WV,"Amherstdale, WV",37.7799,-81.8183
Amidon,ND,"Amidon, ND",46.4822,-103.3196
Amistad,TX,"Amistad, TX",29.5245,-101.1531
Amite City,LA,"Amite City, LA",30.7323,-90.5133
Amity,OR,"Amity, OR",45.1153,-123.2033
Amity,AR,"Amity, AR",34.2662,-93.4634
Amity,MO,"Amity, MO",39.8682,-94.4352
Amity Gardens,PA,"Amity Gardens, PA",40.2718,-75.7321
Amityville,NY,"Amityville, NY",40.6696,-73.4156
Ammon,ID,"Ammon, ID",43.4745,-111.9568
Amo,IN,"Amo, IN",39.6888,-86.6126
Amonate,VA,"Amonate, VA",37.1907,-81.6405
Amoret,MO,"Amoret, MO",38.2549,-94.5873
Amorita,OK,"Amorita, OK",36.924,-98.2936
Amory,MS,"Amory, MS",33.9814,-88.4823
Ampere North,NJ,"Ampere North, NJ",40.7758,-74.1918
Amsterdam,NY,"Amsterdam, NY",42.942,-74.1906
Amsterdam,OH,"Amsterdam, OH",40.4718,-80.9217
Amsterdam,MO,"Amsterdam, MO",38.3493,-94.589
Amsterdam,MT,"Amsterdam, MT",45.7462,-111.3301
Anacoco,LA,"Anacoco, LA",31.2545,-93.344
Anaconda,MT,"Anaconda, MT",46.0608,-113.0678
Anacortes,WA,"Anacortes, WA",48.4878,-122.6292
Anacua,TX,"Anacua, TX",26.3856,-98.9191
Anadarko,OK,"Anadarko, OK",35.065,-98.2443
Anaheim,CA,"Anaheim, CA",33.839,-117.8574
Anahola,HI,"Anahola, HI",22.1455,-159.3151
Anahuac,TX,"Anahuac, TX",29.7649,-94.6787
Anaktuvuk Pass,AK,"Anaktuvuk Pass, AK",68.15,-151.7162
Anamoose,ND,"Anamoose, ND",47.8828,-100.242
Anamosa,IA,"Anamosa, IA",42.1091,-91.2758
Anatone,WA,"Anatone, WA",46.1354,-117.1322
Anawalt,WV,"Anawalt, WV",37.3364,-81.4407
Anchor,IL,"Anchor, IL",40.5681,-88.5385
Anchor Bay,CA,"Anchor Bay, CA",38.8126,-123.5704
Anchor Point,AK,"Anchor Point, AK",59.7703,-151.7052
Anchorage,AK,"Anchorage, AK",61.1508,-149.1091
Anchorage,KY,"Anchorage, KY",38.2689,-85.5364
Ancient Oaks,PA,"Ancient Oaks, PA",40.536,-75.5852
Andale,KS,"Andale, KS",37.7916,-97.6276
Andalusia,AL,"Andalusia, AL",31.3102,-86.4781
Andalusia,IL,"Andalusia, IL",41.4372,-90.7165
Anderson,IN,"Anderson, IN",40.0891,-85.6892
Anderson,SC,"Anderson, SC",34.5211,-82.6478
Anderson,CA,"Anderson, CA",40.4497,-122.295
Anderson,MO,"Anderson, MO",36.6532,-94.4441
Anderson,NJ,"Anderson, NJ",40.7617,-74.9301
Anderson,SD,"Anderson, SD",43.5194,-96.6141
Anderson,TX,"Anderson, TX",30.4871,-95.9899
Anderson,AL,"Anderson, AL",34.9147,-87.2716
Anderson,AK,"Anderson, AK",64.3074,-149.1562
Anderson,IA,"Anderson, IA",40.7982,-95.6086
Anderson Creek,NC,"Anderson Creek, NC",35.2657,-78.958
Anderson Island,WA,"Anderson Island, WA",47.1578,-122.7039
Andersonville,OH,"Andersonville, OH",39.4338,-83.019
Andersonville,TN,"Andersonville, TN",36.197,-84.033
Andersonville,GA,"Andersonville, GA",32.1965,-84.1454
Andover,MN,"Andover, MN",45.2571,-93.3265
Andover,KS,"Andover, KS",37.6873,-97.1352
Andover,OH,"Andover, OH",41.6066,-80.5686
Andover,IL,"Andover, IL",41.2949,-90.2907
Andover,IA,"Andover, IA",41.9801,-90.2528
Andover,SD,"Andover, SD",45.4102,-97.9037
Andres,IL,"Andres, IL",41.3711,-87.8816
Andrew,IA,"Andrew, IA",42.1532,-90.5922
Andrews,TX,"Andrews, TX",32.3207,-102.552
Andrews,SC,"Andrews, SC",33.4494,-79.566
Andrews,NC,"Andrews, NC",35.1994,-83.8262
Andrews,IN,"Andrews, IN",40.8604,-85.6023
Andrews,FL,"Andrews, FL",29.5496,-82.8883
Andrews AFB,MD,"Andrews AFB, MD",38.8054,-76.8744
Anegam,AZ,"Anegam, AZ",32.3742,-112.035
Aneta,ND,"Aneta, ND",47.6795,-97.9897
Aneth,UT,"Aneth, UT",37.205,-109.1623
Angel Fire,NM,"Angel Fire, NM",36.3821,-105.2718
Angelica,WI,"Angelica, WI",44.675,-88.3216
Angels,CA,"Angels, CA",38.0706,-120.5501
Angie,LA,"Angie, LA",30.9633,-89.8177
Angier,NC,"Angier, NC",35.5116,-78.7402
Angle Inlet,MN,"Angle Inlet, MN",49.3465,-95.0732
Angleton,TX,"Angleton, TX",29.1721,-95.4293
Angola,IN,"Angola, IN",41.6433,-85.005
Angola,NY,"Angola, NY",42.6379,-79.0295
Angola on the Lake,NY,"Angola on the Lake, NY",42.655,-79.0523
Angoon,AK,"Angoon, AK",57.455,-134.4978
Angostura,SD,"Angostura, SD",43.3192,-103.386
Anguilla,MS,"Anguilla, MS",32.9719,-90.8284
Angus,TX,"Angus, TX",31.9976,-96.427
Angustura,NM,"Angustura, NM",36.7138,-107.9154
Angwin,CA,"Angwin, CA",38.5776,-122.4513
Aniak,AK,"Aniak, AK",61.5817,-159.5451
Animas,PR,"Animas, PR",18.4457,-66.6364
Animas,NM,"Animas, NM",31.9449,-108.8065
Anita,IA,"Anita, IA",41.4437,-94.766
Aniwa,WI,"Aniwa, WI",45.0117,-89.2089
Ankeny,IA,"Ankeny, IA",41.7288,-93.6031
Anmoore,WV,"Anmoore, WV",39.2611,-80.2862
Ann Arbor,MI,"Ann Arbor, MI",42.2759,-83.731
Anna,TX,"Anna, TX",33.3472,-96.5508
Anna,IL,"Anna, IL",37.4612,-89.2388
Anna,OH,"Anna, OH",40.3957,-84.1754
Anna Maria,FL,"Anna Maria, FL",27.5297,-82.7339
Annabella,UT,"Annabella, UT",38.7059,-112.0587
Annada,MO,"Annada, MO",39.2622,-90.8287
Annandale,VA,"Annandale, VA",38.8324,-77.196
Annandale,MN,"Annandale, MN",45.2599,-94.1205
Annandale,NJ,"Annandale, NJ",40.6468,-74.8881
Annapolis,MD,"Annapolis, MD",38.9706,-76.5047
Annapolis,MO,"Annapolis, MO",37.3605,-90.6975
Annapolis,IL,"Annapolis, IL",39.1431,-87.8172
Annapolis Neck,MD,"Annapolis Neck, MD",38.9409,-76.4997
Annawan,IL,"Annawan, IL",41.3958,-89.8882
Annetta,TX,"Annetta, TX",32.6938,-97.6581
Annetta North,TX,"Annetta North, TX",32.7193,-97.6722
Annetta South,TX,"Annetta South, TX",32.6743,-97.6482
Annex,OR,"Annex, OR",44.2346,-116.9922
Anniston,AL,"Anniston, AL",33.6712,-85.8135
Anniston,MO,"Anniston, MO",36.8243,-89.3267
Annona,TX,"Annona, TX",33.5818,-94.9131
Annville,KY,"Annville, KY",37.3254,-83.9621
Anoka,MN,"Anoka, MN",45.2099,-93.3893
Anoka,NE,"Anoka, NE",42.946,-98.8285
Anon Raices,PR,"Anon Raices, PR",18.1389,-66.5856
Anselmo,NE,"Anselmo, NE",41.6186,-99.8645
Ansley,NE,"Ansley, NE",41.2863,-99.3825
Anson,TX,"Anson, TX",32.755,-99.8963
Ansonia,CT,"Ansonia, CT",41.3443,-73.0689
Ansonia,OH,"Ansonia, OH",40.2141,-84.6344
Ansonville,NC,"Ansonville, NC",35.1041,-80.1097
Ansted,WV,"Ansted, WV",38.1356,-81.1038
Anton Ruiz,PR,"Anton Ruiz, PR",18.1883,-65.8079
Antares,AZ,"Antares, AZ",35.4229,-113.8083
Antelope,CA,"Antelope, CA",38.7153,-121.361
Antelope,SD,"Antelope, SD",43.3087,-100.6306
Antelope,OR,"Antelope, OR",44.9113,-120.7236
Antelope,MT,"Antelope, MT",48.6897,-104.454
Antelope Hills,WY,"Antelope Hills, WY",43.0813,-106.3117
Anthem,AZ,"Anthem, AZ",33.856,-112.1168
Anthon,IA,"Anthon, IA",42.3881,-95.8656
Anthony,NM,"Anthony, NM",32.0131,-106.5984
Anthony,TX,"Anthony, TX",31.9876,-106.5933
Anthony,KS,"Anthony, KS",37.1588,-98.0418
Anthonyville,AR,"Anthonyville, AR",35.0398,-90.3403
Anthoston,KY,"Anthoston, KY",37.7553,-87.5327
Antietam,MD,"Antietam, MD",39.4151,-77.7364
Antigo,WI,"Antigo, WI",45.141,-89.1552
Antimony,UT,"Antimony, UT",38.103,-111.9823
Antioch,CA,"Antioch, CA",37.9787,-121.796
Antioch,IL,"Antioch, IL",42.4742,-88.0721
Antioch,GA,"Antioch, GA",32.679,-85.0577
Antioch,OH,"Antioch, OH",39.661,-81.0669
Antler,ND,"Antler, ND",48.9713,-101.2832
Antlers,OK,"Antlers, OK",34.2329,-95.6229
Antoine,AR,"Antoine, AR",34.0346,-93.4226
Anton,TX,"Anton, TX",33.8113,-102.1622
Anton Chico,NM,"Anton Chico, NM",35.1948,-105.1439
Antonito,CO,"Antonito, CO",37.0762,-106.0104
Antreville,SC,"Antreville, SC",34.2971,-82.5541
Antwerp,OH,"Antwerp, OH",41.1798,-84.7377
Anvik,AK,"Anvik, AK",62.6541,-160.214
Anza,CA,"Anza, CA",33.5678,-116.6966
Anzac Village,NM,"Anzac Village, NM",35.0624,-107.7416
Apache,OK,"Apache, OK",34.8937,-98.3584
Apache Creek,NM,"Apache Creek, NM",33.8486,-108.6141
Apache Junction,AZ,"Apache Junction, AZ",33.3985,-111.535
Apalachicola,FL,"Apalachicola, FL",29.7283,-84.994
Apalachin,NY,"Apalachin, NY",42.0639,-76.1567
Apex,NC,"Apex, NC",35.7237,-78.8743
Apison,TN,"Apison, TN",35.0104,-85.0142
Aplin,AR,"Aplin, AR",34.9675,-92.9813
Aplington,IA,"Aplington, IA",42.5819,-92.8835
Apollo,PA,"Apollo, PA",40.5848,-79.5647
Apollo Beach,FL,"Apollo Beach, FL",27.7618,-82.4003
Apopka,FL,"Apopka, FL",28.7015,-81.5316
Appalachia,VA,"Appalachia, VA",36.9098,-82.7882
Apple Canyon Lake,IL,"Apple Canyon Lake, IL",42.4302,-90.1642
Apple Creek,OH,"Apple Creek, OH",40.7486,-81.8333
Apple Grove,WV,"Apple Grove, WV",38.6663,-82.1706
Apple Mountain Lake,VA,"Apple Mountain Lake, VA",38.9231,-78.1033
Apple River,IL,"Apple River, IL",42.5022,-90.0937
Apple Valley,CA,"Apple Valley, CA",34.5352,-117.2109
Apple Valley,MN,"Apple Valley, MN",44.7457,-93.2004
Apple Valley,OH,"Apple Valley, OH",40.4389,-82.3481
Apple Valley,UT,"Apple Valley, UT",37.081,-113.1034
Apple Valley,ND,"Apple Valley, ND",46.8209,-100.5993
Appleby,TX,"Appleby, TX",31.717,-94.6078
Applegate,MI,"Applegate, MI",43.3554,-82.6371
Appleton,WI,"Appleton, WI",44.278,-88.3892
Appleton,MN,"Appleton, MN",45.1998,-96.0225
Appleton,AR,"Appleton, AR",35.4185,-92.8724
Appleton City,MO,"Appleton City, MO",38.1906,-94.031
Applewold,PA,"Applewold, PA",40.8084,-79.5221
Applewood,CO,"Applewood, CO",39.7523,-105.1604
Appling,GA,"Appling, GA",33.5588,-82.3183
Appomattox,VA,"Appomattox, VA",37.3592,-78.8276
Aptos,CA,"Aptos, CA",36.9912,-121.8934
Aptos Hills-Larkin Valley,CA,"Aptos Hills-Larkin Valley, CA",36.9606,-121.834
Aquadale,NC,"Aquadale, NC",35.2244,-80.2235
Aquasco,MD,"Aquasco, MD",38.5913,-76.7074
Aquebogue,NY,"Aquebogue, NY",40.9425,-72.6149
Aquia Harbour,VA,"Aquia Harbour, VA",38.4598,-77.3806
Aquilla,OH,"Aquilla, OH",41.5465,-81.173
Aquilla,TX,"Aquilla, TX",31.8548,-97.22
Arab,AL,"Arab, AL",34.3309,-86.4991
Arabi,LA,"Arabi, LA",29.9562,-89.9986
Arabi,GA,"Arabi, GA",31.8282,-83.7302
Aragon,GA,"Aragon, GA",34.0458,-85.057
Aragon,NM,"Aragon, NM",33.8899,-108.5201
Aransas Pass,TX,"Aransas Pass, TX",27.8876,-97.1136
Arapaho,OK,"Arapaho, OK",35.5778,-98.9592
Arapahoe,WY,"Arapahoe, WY",42.9911,-108.4562
Arapahoe,NE,"Arapahoe, NE",40.3052,-99.898
Arapahoe,NC,"Arapahoe, NC",35.0215,-76.826
Arapahoe,CO,"Arapahoe, CO",38.853,-102.1789
Arbela,MO,"Arbela, MO",40.4631,-92.0156
Arboles,CO,"Arboles, CO",37.0201,-107.4221
Arbon Valley,ID,"Arbon Valley, ID",42.8847,-112.5942
Arbovale,WV,"Arbovale, WV",38.4353,-79.8116
Arbuckle,CA,"Arbuckle, CA",39.0141,-122.061
Arbury Hills,IL,"Arbury Hills, IL",41.5353,-87.8461
Arbutus,MD,"Arbutus, MD",39.2428,-76.6922
Arbyrd,MO,"Arbyrd, MO",36.0535,-90.2399
Arcade,GA,"Arcade, GA",34.0693,-83.5399
Arcadia,CA,"Arcadia, CA",34.1342,-118.0373
Arcadia,FL,"Arcadia, FL",27.2215,-81.8585
Arcadia,WI,"Arcadia, WI",44.2486,-91.4916
Arcadia,SC,"Arcadia, SC",34.9609,-81.9929
Arcadia,LA,"Arcadia, LA",32.5506,-92.9218
Arcadia,IN,"Arcadia, IN",40.1742,-86.0211
Arcadia,IA,"Arcadia, IA",42.0862,-95.0432
Arcadia,OH,"Arcadia, OH",41.1079,-83.5147
Arcadia,MO,"Arcadia, MO",37.5864,-90.6292
Arcadia,NE,"Arcadia, NE",41.4249,-99.1261
Arcadia,KS,"Arcadia, KS",37.6412,-94.624
Arcadia,MI,"Arcadia, MI",44.4927,-86.2362
Arcadia,OK,"Arcadia, OK",35.6655,-97.3255
Arcadia Lakes,SC,"Arcadia Lakes, SC",34.0536,-80.9615
Arcadia University,PA,"Arcadia University, PA",40.0917,-75.1652
Arcanum,OH,"Arcanum, OH",39.9923,-84.5543
Arcata,CA,"Arcata, CA",40.8615,-124.0758
Archbald,PA,"Archbald, PA",41.5077,-75.5453
Archbold,OH,"Archbold, OH",41.5166,-84.3039
Archdale,NC,"Archdale, NC",35.9032,-79.9591
Archer,FL,"Archer, FL",29.54,-82.5186
Archer,IA,"Archer, IA",43.115,-95.7442
Archer,NE,"Archer, NE",41.1665,-98.1386
Archer City,TX,"Archer City, TX",33.5938,-98.6256
Archer Lodge,NC,"Archer Lodge, NC",35.6907,-78.3749
Archie,MO,"Archie, MO",38.4809,-94.351
Arco,ID,"Arco, ID",43.6316,-113.3017
Arco,MN,"Arco, MN",44.3838,-96.1826
Arcola,IL,"Arcola, IL",39.6833,-88.3013
Arcola,TX,"Arcola, TX",29.5032,-95.4693
Arcola,VA,"Arcola, VA",38.9447,-77.5307
Arcola,MS,"Arcola, MS",33.2705,-90.88
Arcola,MO,"Arcola, MO",37.5493,-93.8753
Arctic Village,AK,"Arctic Village, AK",68.1421,-145.4956
Arden,DE,"Arden, DE",39.8114,-75.4886
Arden Hills,MN,"Arden Hills, MN",45.0721,-93.167
Arden on the Severn,MD,"Arden on the Severn, MD",39.0677,-76.5964
Arden-Arcade,CA,"Arden-Arcade, CA",38.6017,-121.3845
Ardencroft,DE,"Ardencroft, DE",39.8056,-75.4862
Ardentown,DE,"Ardentown, DE",39.8083,-75.4809
Ardmore,OK,"Ardmore, OK",34.1949,-97.1256
Ardmore,PA,"Ardmore, PA",40.0033,-75.2947
Ardmore,AL,"Ardmore, AL",34.9847,-86.8373
Ardmore,TN,"Ardmore, TN",35.0031,-86.8548
Ardmore,SD,"Ardmore, SD",43.0192,-103.6543
Ardoch,ND,"Ardoch, ND",48.2054,-97.338
Ardsley,NY,"Ardsley, NY",41.0134,-73.8394
Arecibo,PR,"Arecibo, PR",18.4491,-66.7387
Aredale,IA,"Aredale, IA",42.8332,-93.0054
Arena,WI,"Arena, WI",43.1636,-89.9103
Arenas Valley,NM,"Arenas Valley, NM",32.7765,-108.203
Arendtsville,PA,"Arendtsville, PA",39.9233,-77.2999
Arenzville,IL,"Arenzville, IL",39.8805,-90.3706
Argenta,IL,"Argenta, IL",39.9855,-88.8197
Argenta,MT,"Argenta, MT",45.2788,-112.8607
Argentine,MI,"Argentine, MI",42.7905,-83.8356
Argo,AL,"Argo, AL",33.6963,-86.5063
Argo,IA,"Argo, IA",41.6258,-90.4341
Argonia,KS,"Argonia, KS",37.2679,-97.7629
Argonne,WI,"Argonne, WI",45.6582,-88.8777
Argos,IN,"Argos, IN",41.2379,-86.2523
Argusville,ND,"Argusville, ND",47.0501,-96.9431
Argyle,TX,"Argyle, TX",33.1102,-97.1867
Argyle,WI,"Argyle, WI",42.7014,-89.8657
Argyle,MN,"Argyle, MN",48.3366,-96.8162
Argyle,IL,"Argyle, IL",42.3548,-88.9392
Argyle,GA,"Argyle, GA",31.0732,-82.6489
Argyle,MO,"Argyle, MO",38.2953,-92.0255
Argyle,IA,"Argyle, IA",40.5359,-91.5678
Arial,SC,"Arial, SC",34.8463,-82.6405
Arimo,ID,"Arimo, ID",42.5601,-112.173
Arion,IA,"Arion, IA",41.9478,-95.4624
Aripeka,FL,"Aripeka, FL",28.4308,-82.6668
Arispe,IA,"Arispe, IA",40.9484,-94.2192
Aristes,PA,"Aristes, PA",40.8156,-76.3395
Aristocrat Ranchettes,CO,"Aristocrat Ranchettes, CO",40.1096,-104.7549
Ariton,AL,"Ariton, AL",31.5978,-85.7131
Arivaca,AZ,"Arivaca, AZ",31.575,-111.2926
Arivaca Junction,AZ,"Arivaca Junction, AZ",31.739,-111.0738
Arizona City,AZ,"Arizona City, AZ",32.7506,-111.6707
Arizona Village,AZ,"Arizona Village, AZ",34.8546,-114.5895
Arjay,KY,"Arjay, KY",36.8062,-83.642
Arkabutla,MS,"Arkabutla, MS",34.7003,-90.1216
Arkadelphia,AR,"Arkadelphia, AR",34.1253,-93.0729
Arkansas City,KS,"Arkansas City, KS",37.0726,-97.0385
Arkansas City,AR,"Arkansas City, AR",33.6089,-91.2048
Arkansaw,WI,"Arkansaw, WI",44.6334,-92.022
Arkdale,WI,"Arkdale, WI",44.0253,-89.8861
Arkoe,MO,"Arkoe, MO",40.2594,-94.8279
Arkoma,OK,"Arkoma, OK",35.3374,-94.4438
Arkport,NY,"Arkport, NY",42.3926,-77.6955
Arkwright,SC,"Arkwright, SC",34.9131,-81.9395
Arlee,MT,"Arlee, MT",47.1678,-114.0838
Arley,AL,"Arley, AL",34.0885,-87.2075
Arlington,TX,"Arlington, TX",32.6998,-97.125
Arlington,VA,"Arlington, VA",38.8786,-77.1011
Arlington,WA,"Arlington, WA",48.1701,-122.1442
Arlington,TN,"Arlington, TN",35.2594,-89.668
Arlington,NY,"Arlington, NY",41.6965,-73.8989
Arlington,MN,"Arlington, MN",44.6083,-94.0768
Arlington,OH,"Arlington, OH",40.8937,-83.6529
Arlington,NE,"Arlington, NE",41.4548,-96.3565
Arlington,GA,"Arlington, GA",31.4383,-84.7253
Arlington,SD,"Arlington, SD",44.3635,-97.1338
Arlington,WI,"Arlington, WI",43.3351,-89.3726
Arlington,OR,"Arlington, OR",45.7207,-120.1887
Arlington,KS,"Arlington, KS",37.8962,-98.178
Arlington,IA,"Arlington, IA",42.7488,-91.671
Arlington,IN,"Arlington, IN",39.6458,-85.5797
Arlington,KY,"Arlington, KY",36.7904,-89.0132
Arlington,IL,"Arlington, IL",41.4716,-89.2478
Arlington,AZ,"Arlington, AZ",33.3346,-112.7747
Arlington,WY,"Arlington, WY",41.6053,-106.1997
Arlington Heights,IL,"Arlington Heights, IL",42.0955,-87.9826
Arlington Heights,PA,"Arlington Heights, PA",41.0041,-75.2112
Arlington Heights,WA,"Arlington Heights, WA",48.2119,-122.063
Arlington Heights,OH,"Arlington Heights, OH",39.2154,-84.4556
Arma,KS,"Arma, KS",37.5429,-94.7023
Armada,MI,"Armada, MI",42.8424,-82.8832
Armington,IL,"Armington, IL",40.3397,-89.3144
Armona,CA,"Armona, CA",36.3166,-119.7054
Armonk,NY,"Armonk, NY",41.1319,-73.7138
Armorel,AR,"Armorel, AR",35.9223,-89.8009
Armour,SD,"Armour, SD",43.319,-98.3448
Armstrong,IA,"Armstrong, IA",43.3944,-94.4836
Armstrong,MO,"Armstrong, MO",39.2692,-92.7042
Armstrong,OK,"Armstrong, OK",34.0528,-96.3448
Arnaudville,LA,"Arnaudville, LA",30.4023,-91.932
Arnegard,ND,"Arnegard, ND",47.8084,-103.4388
Arnett,OK,"Arnett, OK",36.1345,-99.7727
Arnold,MD,"Arnold, MD",39.0437,-76.4974
Arnold,MO,"Arnold, MO",38.4297,-90.3733
Arnold,PA,"Arnold, PA",40.5788,-79.7655
Arnold,CA,"Arnold, CA",38.2465,-120.3479
Arnold,NE,"Arnold, NE",41.4231,-100.1936
Arnold City,PA,"Arnold City, PA",40.1173,-79.8226
Arnold Line,MS,"Arnold Line, MS",31.3372,-89.3771
Arnolds Park,IA,"Arnolds Park, IA",43.3602,-95.1264
Arnoldsville,GA,"Arnoldsville, GA",33.9103,-83.218
Arnot,PA,"Arnot, PA",41.6624,-77.1223
Aroma Park,IL,"Aroma Park, IL",41.0788,-87.8011
Aromas,CA,"Aromas, CA",36.8771,-121.6404
Arona,PA,"Arona, PA",40.2683,-79.6578
Arp,TX,"Arp, TX",32.2279,-95.0534
Arpelar,OK,"Arpelar, OK",34.9356,-95.9589
Arpin,WI,"Arpin, WI",44.5394,-90.0315
Arrey,NM,"Arrey, NM",32.8472,-107.3204
Arriba,CO,"Arriba, CO",39.2843,-103.274
Arrington,VA,"Arrington, VA",37.6744,-78.8928
Arrow Point,MO,"Arrow Point, MO",36.544,-93.6223
Arrow Rock,MO,"Arrow Rock, MO",39.07,-92.9473
Arrowhead Beach,NC,"Arrowhead Beach, NC",36.2266,-76.7021
Arrowhead Lake,NJ,"Arrowhead Lake, NJ",39.4757,-75.3174
Arrowhead Springs,WY,"Arrowhead Springs, WY",41.5081,-109.1551
Arrowsmith,IL,"Arrowsmith, IL",40.4493,-88.6321
Arroyo,PR,"Arroyo, PR",17.9706,-66.0598
Arroyo Colorado Estates,TX,"Arroyo Colorado Estates, TX",26.1864,-97.6114
Arroyo Gardens,TX,"Arroyo Gardens, TX",26.2052,-97.5021
